date,ticker,1MTH_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF
2024-07-10,AMZN US Equity,,30.1113,30.6561
2024-07-11,AMZN US Equity,,30.1913,30.3275
2024-07-12,AMZN US Equity,,30.1273,30.618
2024-07-15,AMZN US Equity,,30.5335,30.9274
2024-07-16,AMZN US Equity,,30.635,31.022
2024-07-17,AMZN US Equity,,32.3539,31.8375
2024-07-18,AMZN US Equity,,33.1286,32.2417
2024-07-19,AMZN US Equity,,32.7895,32.5774
2024-07-22,AMZN US Equity,,32.3879,31.9793
2024-07-23,AMZN US Equity,,32.3487,31.6571
2024-07-24,AMZN US Equity,,34.3887,33.1308
2024-07-25,AMZN US Equity,,34.8766,33.5826
2024-07-26,AMZN US Equity,,34.797,33.5895
2024-07-29,AMZN US Equity,,34.7637,33.5768
2024-07-30,AMZN US Equity,,35.1428,33.5238
2024-07-31,AMZN US Equity,,34.1005,32.8972
2024-08-01,AMZN US Equity,,36.3247,34.4012
2024-08-02,AMZN US Equity,,34.8744,34.0995
2024-08-05,AMZN US Equity,,39.6234,36.6811
2024-08-06,AMZN US Equity,,35.7975,34.7001
2024-08-07,AMZN US Equity,,36.2906,35.0772
2024-08-08,AMZN US Equity,,34.3267,33.4709
2024-08-09,AMZN US Equity,,33.5365,32.8264
2024-08-12,AMZN US Equity,,33.5251,32.5862
2024-08-13,AMZN US Equity,,33.3142,32.535
2024-08-14,AMZN US Equity,,32.044,31.1395
2024-08-15,AMZN US Equity,,31.7996,31.0838
2024-08-16,AMZN US Equity,,31.4884,31.0525
2024-08-19,AMZN US Equity,,30.2676,30.2363
2024-08-20,AMZN US Equity,,30.5827,30.2213
2024-08-21,AMZN US Equity,,31.2262,30.7738
2024-08-22,AMZN US Equity,,32.2364,31.4482
2024-08-23,AMZN US Equity,,31.6239,31.6302
2024-08-26,AMZN US Equity,,31.5797,31.4749
2024-08-27,AMZN US Equity,,31.3659,31.3454
2024-08-28,AMZN US Equity,,31.9061,31.5715
2024-08-29,AMZN US Equity,,31.8067,31.7304
2024-08-30,AMZN US Equity,,30.7982,31.0998
2024-09-03,AMZN US Equity,,32.3019,31.928
2024-09-04,AMZN US Equity,,32.9332,32.6597
2024-09-05,AMZN US Equity,,32.651,32.3865
2024-09-06,AMZN US Equity,,34.5915,33.6695
2024-09-09,AMZN US Equity,,32.9776,32.6661
2024-09-10,AMZN US Equity,,32.7194,32.0532
2024-09-11,AMZN US Equity,,32.0528,31.5704
2024-09-12,AMZN US Equity,,31.9918,31.6854
2024-09-13,AMZN US Equity,,31.532,31.3293
2024-09-16,AMZN US Equity,,31.7349,31.7135
2024-09-17,AMZN US Equity,,31.6727,31.3839
2024-09-18,AMZN US Equity,,31.3913,31.2304
2024-09-19,AMZN US Equity,,30.6014,30.8548
2024-09-20,AMZN US Equity,,30.6153,30.9639
2024-09-23,AMZN US Equity,,28.7343,29.8992
2024-09-24,AMZN US Equity,,29.0762,30.1109
2024-09-25,AMZN US Equity,,29.707,30.5039
2024-09-26,AMZN US Equity,,30.5057,30.8995
2024-09-27,AMZN US Equity,,31.0103,31.1792
2024-09-30,AMZN US Equity,,30.769,30.7181
2024-10-01,AMZN US Equity,,31.4153,31.0701
2024-10-02,AMZN US Equity,,31.4616,30.9548
2024-10-03,AMZN US Equity,,32.5297,31.9625
2024-10-04,AMZN US Equity,,31.3608,30.9292
2024-10-07,AMZN US Equity,,32.9329,32.1098
2024-10-08,AMZN US Equity,,31.8078,31.4996
2024-10-09,AMZN US Equity,,31.0222,30.6318
2024-10-10,AMZN US Equity,,31.0879,30.7839
2024-10-11,AMZN US Equity,,30.6865,30.6631
2024-10-14,AMZN US Equity,,30.3353,30.4987
2024-10-15,AMZN US Equity,,30.8465,30.6267
2024-10-16,AMZN US Equity,,30.7448,30.4307
2024-10-17,AMZN US Equity,,30.4401,30.8709
2024-10-18,AMZN US Equity,,30.8476,31.3153
2024-10-21,AMZN US Equity,,31.0333,31.134
2024-10-22,AMZN US Equity,,31.7482,31.5056
2024-10-23,AMZN US Equity,,32.921,32.2663
2024-10-24,AMZN US Equity,,32.3583,31.6205
2024-10-25,AMZN US Equity,,32.864,31.9736
2024-10-28,AMZN US Equity,,33.2166,32.0531
2024-10-29,AMZN US Equity,,32.8055,31.4912
2024-10-30,AMZN US Equity,,33.1987,31.8658
2024-10-31,AMZN US Equity,,35.1631,33.2127
2024-11-01,AMZN US Equity,,29.2873,29.7881
2024-11-04,AMZN US Equity,,28.8526,29.4286
2024-11-05,AMZN US Equity,,28.9652,29.5581
2024-11-06,AMZN US Equity,,27.8108,28.4991
2024-11-07,AMZN US Equity,,28.2214,29.0326
2024-11-08,AMZN US Equity,,27.4598,28.3767
2024-11-11,AMZN US Equity,,27.8305,28.2783
2024-11-12,AMZN US Equity,,28.6457,28.8071
2024-11-13,AMZN US Equity,,29.1574,29.1262
2024-11-14,AMZN US Equity,,28.7547,28.5732
2024-11-15,AMZN US Equity,,30.7839,29.9527
2024-11-18,AMZN US Equity,,30.0589,29.1574
2024-11-19,AMZN US Equity,,30.8369,29.8612
2024-11-20,AMZN US Equity,,31.2893,29.8592
2024-11-21,AMZN US Equity,,32.4763,32.0334
2024-11-22,AMZN US Equity,,31.6797,31.2939
2024-11-25,AMZN US Equity,,30.49,30.1696
2024-11-26,AMZN US Equity,,30.2581,30.215
2024-11-27,AMZN US Equity,,30.073,30.169
2024-11-29,AMZN US Equity,,30.1757,30.1718
2024-12-02,AMZN US Equity,,29.0895,29.3415
2024-12-03,AMZN US Equity,,29.4505,29.7236
2024-12-04,AMZN US Equity,,29.6293,30.1105
2024-12-05,AMZN US Equity,,29.4104,29.6946
2024-12-06,AMZN US Equity,,29.5422,29.8525
2024-12-09,AMZN US Equity,,30.4216,30.4766
2024-12-10,AMZN US Equity,,30.6967,30.9523
2024-12-11,AMZN US Equity,,29.7909,29.9053
2024-12-12,AMZN US Equity,,30.6882,30.9788
2024-12-13,AMZN US Equity,,30.6003,30.6736
2024-12-16,AMZN US Equity,,30.9072,30.9166
2024-12-17,AMZN US Equity,,31.1601,30.7886
2024-12-18,AMZN US Equity,,33.3296,32.2606
2024-12-19,AMZN US Equity,,34.3559,33.3835
2024-12-20,AMZN US Equity,,32.3882,32.8686
2024-12-23,AMZN US Equity,,30.3361,30.7738
2024-12-24,AMZN US Equity,,29.8758,31.0018
2024-12-26,AMZN US Equity,,30.4505,30.8723
2024-12-27,AMZN US Equity,,30.7974,31.1106
2024-12-30,AMZN US Equity,,30.8405,30.9147
2024-12-31,AMZN US Equity,,30.6245,30.604
2025-01-02,AMZN US Equity,,31.192,31.1282
2025-01-03,AMZN US Equity,,30.4939,30.962
2025-01-06,AMZN US Equity,,30.4035,30.5477
2025-01-07,AMZN US Equity,,31.328,31.0654
2025-01-08,AMZN US Equity,,31.3686,30.988
2025-01-10,AMZN US Equity,,32.044,31.5772
2025-01-13,AMZN US Equity,,31.451,31.214
2025-01-14,AMZN US Equity,,31.3277,31.074
2025-01-15,AMZN US Equity,,29.5608,29.8505
2025-01-16,AMZN US Equity,,29.7155,29.8045
2025-01-17,AMZN US Equity,,29.2524,29.7047
2025-01-21,AMZN US Equity,,29.2627,29.7526
2025-01-22,AMZN US Equity,,29.8965,30.2472
2025-01-23,AMZN US Equity,,29.5223,30.0547
2025-01-24,AMZN US Equity,,29.3885,29.6985
2025-01-27,AMZN US Equity,,31.0266,30.6144
2025-01-28,AMZN US Equity,,31.542,31.0127
2025-01-29,AMZN US Equity,,32.0054,31.1827
2025-01-30,AMZN US Equity,,32.6291,31.6754
2025-01-31,AMZN US Equity,,32.2877,31.3018
2025-02-03,AMZN US Equity,,32.8465,31.6379
2025-02-04,AMZN US Equity,,32.7901,31.5272
2025-02-05,AMZN US Equity,,33.2851,31.697
2025-02-06,AMZN US Equity,,32.6673,31.3486
2025-02-07,AMZN US Equity,,29.3015,29.9749
2025-02-10,AMZN US Equity,,28.6697,29.5748
2025-02-11,AMZN US Equity,,28.7382,29.3132
2025-02-12,AMZN US Equity,,29.579,29.8376
2025-02-13,AMZN US Equity,,29.6995,29.9404
2025-02-14,AMZN US Equity,,29.1678,30.1041
2025-02-18,AMZN US Equity,,29.9708,30.6777
2025-02-19,AMZN US Equity,,29.3438,29.6929
2025-02-20,AMZN US Equity,,29.6755,30.1531
2025-02-21,AMZN US Equity,,31.1051,30.8202
2025-02-24,AMZN US Equity,,31.3249,31.2312
2025-02-25,AMZN US Equity,,32.168,31.727
2025-02-26,AMZN US Equity,,31.9379,31.5366
2025-02-27,AMZN US Equity,,33.8804,33.0619
2025-02-28,AMZN US Equity,,33.3135,32.1685
2025-03-03,AMZN US Equity,,34.7176,33.3995
2025-03-04,AMZN US Equity,,35.0199,33.6402
2025-03-05,AMZN US Equity,,33.4761,32.4929
2025-03-06,AMZN US Equity,,35.4291,34.1363
2025-03-07,AMZN US Equity,,35.4806,34.0019
2025-03-10,AMZN US Equity,,37.535,35.5591
2025-03-11,AMZN US Equity,,36.6108,34.7439
2025-03-12,AMZN US Equity,,35.4209,33.9068
2025-03-13,AMZN US Equity,,36.9562,34.9455
2025-03-14,AMZN US Equity,,34.2332,33.0639
2025-03-17,AMZN US Equity,,33.4232,32.5017
2025-03-18,AMZN US Equity,,34.4172,33.2184
2025-03-19,AMZN US Equity,,34.0851,33.2109
2025-03-20,AMZN US Equity,,34.1552,33.2586
2025-03-21,AMZN US Equity,,32.6708,32.2889
2025-03-24,AMZN US Equity,,31.1249,31.5351
2025-03-25,AMZN US Equity,,30.8043,30.9957
2025-03-26,AMZN US Equity,,32.0433,31.8897
2025-03-27,AMZN US Equity,,31.8239,31.7206
2025-03-28,AMZN US Equity,,34.5234,33.6553
2025-03-31,AMZN US Equity,,34.4354,33.412
2025-04-01,AMZN US Equity,,33.8818,33.1978
2025-04-02,AMZN US Equity,,33.5416,32.7226
2025-04-03,AMZN US Equity,,39.5533,37.1848
2025-04-04,AMZN US Equity,,45.6665,40.9465
2025-04-07,AMZN US Equity,,46.5117,41.108
2025-04-08,AMZN US Equity,,50.1328,43.5808
2025-04-09,AMZN US Equity,,38.2558,35.612
2025-04-10,AMZN US Equity,,44.8053,40.5123
2025-04-11,AMZN US Equity,,41.7201,38.4102
2025-04-14,AMZN US Equity,,39.1561,36.6541
2025-04-15,AMZN US Equity,,38.1246,35.8541
2025-04-16,AMZN US Equity,,40.6594,37.5101
2025-04-17,AMZN US Equity,,39.6548,37.3234
2025-04-21,AMZN US Equity,,41.4632,39.1314
2025-04-22,AMZN US Equity,,39.7084,37.8941
2025-04-23,AMZN US Equity,,38.8734,36.7889
2025-04-24,AMZN US Equity,,37.5377,35.757
2025-04-25,AMZN US Equity,,36.154,34.8992
2025-04-28,AMZN US Equity,,36.4863,35.0953
2025-04-29,AMZN US Equity,,36.574,35.1559
2025-04-30,AMZN US Equity,,38.0805,35.9784
2025-05-01,AMZN US Equity,,37.1037,35.1129
2025-05-02,AMZN US Equity,,34.324,34.0391
2025-05-05,AMZN US Equity,,34.0845,33.835
2025-05-06,AMZN US Equity,,34.922,34.328
2025-05-07,AMZN US Equity,,35.0399,34.6728
2025-05-08,AMZN US Equity,,34.0785,33.7765
2025-05-09,AMZN US Equity,,34.0409,33.6189
2025-05-12,AMZN US Equity,,31.3371,31.7765
2025-05-13,AMZN US Equity,,31.0456,31.4266
2025-05-14,AMZN US Equity,,32.5567,32.0763
2025-05-15,AMZN US Equity,,32.6944,32.1659
2025-05-16,AMZN US Equity,,31.8228,31.4761
2025-05-19,AMZN US Equity,,31.9569,31.8061
2025-05-20,AMZN US Equity,,32.9311,32.6113
2025-05-21,AMZN US Equity,,33.7389,33.1532
2025-05-22,AMZN US Equity,,33.6059,33.2186
2025-05-23,AMZN US Equity,,35.1789,34.5665
2025-05-27,AMZN US Equity,,33.2865,33.353
2025-05-28,AMZN US Equity,,32.8583,32.6472
2025-05-29,AMZN US Equity,,33.2074,33.0372
2025-05-30,AMZN US Equity,,33.5566,33.153
2025-06-02,AMZN US Equity,,32.2019,32.3518
2025-06-03,AMZN US Equity,,32.3212,32.2134
2025-06-04,AMZN US Equity,,32.137,32.274
2025-06-05,AMZN US Equity,,32.7502,32.873
2025-06-06,AMZN US Equity,,31.6926,32.564
2025-06-09,AMZN US Equity,,31.158,31.6383
2025-06-10,AMZN US Equity,,31.4467,31.8853
2025-06-11,AMZN US Equity,,32.0812,32.3815
2025-06-12,AMZN US Equity,,31.9786,32.2373
2025-06-13,AMZN US Equity,,32.5856,32.5837
2025-06-16,AMZN US Equity,,31.3748,31.5266
2025-06-17,AMZN US Equity,,32.1743,32.0641
2025-06-18,AMZN US Equity,,32.6451,32.6345
2025-06-20,AMZN US Equity,,33.0178,32.9734
2025-06-23,AMZN US Equity,,31.3187,32.0677
2025-06-24,AMZN US Equity,,30.1427,31.0987
2025-06-25,AMZN US Equity,,30.4002,31.0906
2025-06-26,AMZN US Equity,,30.4083,31.1559
2025-06-27,AMZN US Equity,,31.4009,31.5104
2025-06-30,AMZN US Equity,,31.2077,31.5928
2025-07-01,AMZN US Equity,,30.7825,30.9643
2025-07-02,AMZN US Equity,,30.8077,31.1796
2025-07-03,AMZN US Equity,,30.3477,30.6605
2025-07-07,AMZN US Equity,,30.7652,31.245
2025-07-08,AMZN US Equity,,30.7108,31.3029
2025-07-09,AMZN US Equity,,29.6508,30.3059
2025-07-10,AMZN US Equity,,29.7853,30.3527
2025-07-11,AMZN US Equity,,29.1742,29.6833
2025-07-14,AMZN US Equity,,28.6091,29.4895
2025-07-15,AMZN US Equity,,28.7206,29.5127
2025-07-16,AMZN US Equity,,29.0261,29.7342
2025-07-17,AMZN US Equity,,28.5653,29.5698
2025-07-18,AMZN US Equity,,28.2111,29.4578
2024-01-02,AVGO US Equity,,29.6798,30.1785
2024-01-03,AVGO US Equity,,30.0239,30.489
2024-01-04,AVGO US Equity,,29.9019,30.1674
2024-01-05,AVGO US Equity,,29.6255,30.0202
2024-01-08,AVGO US Equity,,29.763,30.2235
2024-01-09,AVGO US Equity,,29.6506,30.08
2024-01-10,AVGO US Equity,,29.5247,29.8059
2024-01-11,AVGO US Equity,,29.8341,29.964
2024-01-12,AVGO US Equity,,29.7392,29.9416
2024-01-16,AVGO US Equity,,30.4049,30.4669
2024-01-17,AVGO US Equity,,30.7009,30.6294
2024-01-18,AVGO US Equity,,31.481,30.7178
2024-01-19,AVGO US Equity,,32.7567,32.5218
2024-01-22,AVGO US Equity,,31.9579,31.8043
2024-01-23,AVGO US Equity,,30.9482,31.054
2024-01-24,AVGO US Equity,,31.571,31.5151
2024-01-25,AVGO US Equity,,31.1827,31.1852
2024-01-26,AVGO US Equity,,31.4292,31.1146
2024-01-29,AVGO US Equity,,31.0769,30.7291
2024-01-30,AVGO US Equity,,31.1611,30.9162
2024-01-31,AVGO US Equity,,31.3978,31.0968
2024-02-01,AVGO US Equity,,30.9522,30.5729
2024-02-02,AVGO US Equity,,31.6115,31.2969
2024-02-05,AVGO US Equity,,31.9366,31.5563
2024-02-06,AVGO US Equity,,32.3335,31.7641
2024-02-07,AVGO US Equity,,31.9205,31.5341
2024-02-08,AVGO US Equity,,33.2628,32.4195
2024-02-09,AVGO US Equity,,33.481,32.7033
2024-02-12,AVGO US Equity,,33.7819,32.998
2024-02-13,AVGO US Equity,,34.2107,33.2023
2024-02-14,AVGO US Equity,,34.3601,33.2782
2024-02-15,AVGO US Equity,,34.9626,33.7555
2024-02-16,AVGO US Equity,,34.5639,33.4565
2024-02-20,AVGO US Equity,,33.9624,33.0273
2024-02-21,AVGO US Equity,,34.0405,32.9869
2024-02-22,AVGO US Equity,,35.2154,34.0208
2024-02-23,AVGO US Equity,,34.7124,33.5173
2024-02-26,AVGO US Equity,,34.9561,33.7316
2024-02-27,AVGO US Equity,,34.9665,33.6244
2024-02-28,AVGO US Equity,,35.2692,33.834
2024-02-29,AVGO US Equity,,36.0804,34.4703
2024-03-01,AVGO US Equity,,37.8042,35.4304
2024-03-04,AVGO US Equity,,39.166,36.2624
2024-03-05,AVGO US Equity,,39.552,36.2525
2024-03-06,AVGO US Equity,,40.9676,37.2431
2024-03-07,AVGO US Equity,,45.2913,40.5166
2024-03-08,AVGO US Equity,,38.7306,36.2485
2024-03-11,AVGO US Equity,,36.3558,35.167
2024-03-12,AVGO US Equity,,37.2883,36.1218
2024-03-13,AVGO US Equity,,36.6947,35.407
2024-03-14,AVGO US Equity,,36.8917,35.6684
2024-03-15,AVGO US Equity,,36.6507,35.4082
2024-03-18,AVGO US Equity,,36.475,34.9892
2024-03-19,AVGO US Equity,,34.8153,33.8973
2024-03-20,AVGO US Equity,,34.7164,33.6076
2024-03-21,AVGO US Equity,,36.979,35.1757
2024-03-22,AVGO US Equity,,36.7464,35.6889
2024-03-25,AVGO US Equity,,36.0369,35.0799
2024-03-26,AVGO US Equity,,36.3108,34.9857
2024-03-27,AVGO US Equity,,35.384,34.153
2024-03-28,AVGO US Equity,,34.9731,33.8445
2024-04-01,AVGO US Equity,,35.1991,34.1643
2024-04-02,AVGO US Equity,,35.6279,34.5561
2024-04-03,AVGO US Equity,,35.4857,34.4655
2024-04-04,AVGO US Equity,,36.7409,35.9782
2024-04-05,AVGO US Equity,,36.66,35.4498
2024-04-08,AVGO US Equity,,35.545,34.9013
2024-04-09,AVGO US Equity,,35.2336,34.4325
2024-04-10,AVGO US Equity,,35.1626,34.5644
2024-04-11,AVGO US Equity,,35.9324,35.0217
2024-04-12,AVGO US Equity,,36.7999,35.1491
2024-04-15,AVGO US Equity,,37.0396,35.4782
2024-04-16,AVGO US Equity,,36.9751,35.4208
2024-04-17,AVGO US Equity,,37.7359,35.5216
2024-04-18,AVGO US Equity,,37.0381,34.6243
2024-04-19,AVGO US Equity,,37.9376,36.5634
2024-04-22,AVGO US Equity,,36.1298,35.7578
2024-04-23,AVGO US Equity,,35.2444,35.4169
2024-04-24,AVGO US Equity,,35.1603,34.8687
2024-04-25,AVGO US Equity,,36.4966,35.4951
2024-04-26,AVGO US Equity,,36.9333,35.8969
2024-04-29,AVGO US Equity,,36.2389,35.6522
2024-04-30,AVGO US Equity,,36.7304,35.9847
2024-05-01,AVGO US Equity,,36.6905,35.6509
2024-05-02,AVGO US Equity,,36.8792,35.9428
2024-05-03,AVGO US Equity,,36.4882,35.9157
2024-05-06,AVGO US Equity,,35.735,35.9112
2024-05-07,AVGO US Equity,,35.8181,35.5429
2024-05-08,AVGO US Equity,,35.8713,35.4258
2024-05-09,AVGO US Equity,,35.9353,35.5795
2024-05-10,AVGO US Equity,,35.5203,35.4697
2024-05-13,AVGO US Equity,,35.5916,35.7514
2024-05-14,AVGO US Equity,,35.8463,35.6134
2024-05-15,AVGO US Equity,,36.1776,36.0243
2024-05-16,AVGO US Equity,,36.2291,35.9218
2024-05-17,AVGO US Equity,,35.8519,35.7735
2024-05-20,AVGO US Equity,,35.1773,35.2824
2024-05-21,AVGO US Equity,,35.1422,35.3776
2024-05-22,AVGO US Equity,,35.3156,34.9233
2024-05-23,AVGO US Equity,,35.0931,34.5943
2024-05-24,AVGO US Equity,,34.7379,34.5886
2024-05-28,AVGO US Equity,,35.2164,34.5576
2024-05-29,AVGO US Equity,,35.6925,34.5887
2024-05-30,AVGO US Equity,,36.1157,35.1105
2024-05-31,AVGO US Equity,,36.0658,35.0674
2024-06-03,AVGO US Equity,,36.3154,35.3208
2024-06-04,AVGO US Equity,,36.2215,35.2284
2024-06-05,AVGO US Equity,,36.8861,35.65
2024-06-06,AVGO US Equity,,36.7938,35.3689
2024-06-07,AVGO US Equity,,36.7881,35.4103
2024-06-10,AVGO US Equity,,36.8117,35.5021
2024-06-11,AVGO US Equity,,36.4154,35.5012
2024-06-12,AVGO US Equity,,37.3308,35.4864
2024-06-13,AVGO US Equity,,38.0357,35.9135
2024-06-14,AVGO US Equity,,40.7167,38.4178
2024-06-17,AVGO US Equity,,45.0295,41.3918
2024-06-18,AVGO US Equity,,44.506,41.1134
2024-06-20,AVGO US Equity,,41.3088,38.4023
2024-06-21,AVGO US Equity,,40.5778,38.1221
2024-06-24,AVGO US Equity,,39.9356,38.034
2024-06-25,AVGO US Equity,,38.7768,36.9802
2024-06-26,AVGO US Equity,,39.6712,37.0853
2024-06-27,AVGO US Equity,,39.3871,36.8985
2024-06-28,AVGO US Equity,,40.3812,37.5153
2024-07-01,AVGO US Equity,,39.885,37.9332
2024-07-02,AVGO US Equity,,39.1418,37.0798
2024-07-03,AVGO US Equity,,40.1571,38.1334
2024-07-05,AVGO US Equity,,40.2961,38.6779
2024-07-08,AVGO US Equity,,40.0524,38.4654
2024-07-09,AVGO US Equity,,40.3717,38.3199
2024-07-10,AVGO US Equity,,40.0666,38.3553
2024-07-11,AVGO US Equity,,40.0786,38.3008
2024-07-12,AVGO US Equity,,37.7517,36.5243
2024-07-15,AVGO US Equity,,37.6461,36.5269
2024-07-16,AVGO US Equity,,36.8864,35.9573
2024-07-17,AVGO US Equity,,38.5348,37.4837
2024-07-18,AVGO US Equity,,39.2871,37.6967
2024-07-19,AVGO US Equity,,39.9298,38.7734
2024-07-22,AVGO US Equity,,38.9418,37.9194
2024-07-23,AVGO US Equity,,38.6402,37.2957
2024-07-24,AVGO US Equity,,40.9996,39.0733
2024-07-25,AVGO US Equity,,40.8014,39.2319
2024-07-26,AVGO US Equity,,40.8771,39.2937
2024-07-29,AVGO US Equity,,40.8366,39.2321
2024-07-30,AVGO US Equity,,40.8483,39.0212
2024-07-31,AVGO US Equity,,41.0284,39.1765
2024-08-01,AVGO US Equity,,45.2345,42.0035
2024-08-02,AVGO US Equity,,48.2936,44.8903
2024-08-05,AVGO US Equity,,53.3478,48.2524
2024-08-06,AVGO US Equity,,47.6621,44.2425
2024-08-07,AVGO US Equity,,49.9867,45.4283
2024-08-08,AVGO US Equity,,46.8663,43.3319
2024-08-09,AVGO US Equity,,45.2551,42.2997
2024-08-12,AVGO US Equity,,45.0373,42.1792
2024-08-13,AVGO US Equity,,43.4018,40.7018
2024-08-14,AVGO US Equity,,42.4393,40.1143
2024-08-15,AVGO US Equity,,42.3544,39.7828
2024-08-16,AVGO US Equity,,42.0121,39.418
2024-08-19,AVGO US Equity,,41.7767,39.3138
2024-08-20,AVGO US Equity,,43.2693,40.3096
2024-08-21,AVGO US Equity,,42.7811,39.869
2024-08-22,AVGO US Equity,,44.7774,41.057
2024-08-23,AVGO US Equity,,43.8472,41.3195
2024-08-26,AVGO US Equity,,44.8571,41.7941
2024-08-27,AVGO US Equity,,44.1798,41.1815
2024-08-28,AVGO US Equity,,45.2803,42.107
2024-08-29,AVGO US Equity,,43.6103,41.1535
2024-08-30,AVGO US Equity,,43.079,40.7825
2024-09-03,AVGO US Equity,,45.0155,42.5349
2024-09-04,AVGO US Equity,,45.1735,42.5226
2024-09-05,AVGO US Equity,,44.6136,42.2543
2024-09-06,AVGO US Equity,,44.1178,42.2331
2024-09-09,AVGO US Equity,,41.8513,40.4942
2024-09-10,AVGO US Equity,,41.4183,40.4255
2024-09-11,AVGO US Equity,,42.2951,40.8435
2024-09-12,AVGO US Equity,,42.8199,41.6453
2024-09-13,AVGO US Equity,,42.3992,41.1971
2024-09-16,AVGO US Equity,,42.4698,41.5427
2024-09-17,AVGO US Equity,,42.4716,41.2815
2024-09-18,AVGO US Equity,,42.1706,40.7936
2024-09-19,AVGO US Equity,,41.645,40.1134
2024-09-20,AVGO US Equity,,42.2999,40.5446
2024-09-23,AVGO US Equity,,41.3134,40.1523
2024-09-24,AVGO US Equity,,40.3707,39.5536
2024-09-25,AVGO US Equity,,40.9038,39.8147
2024-09-26,AVGO US Equity,,41.4274,40.1337
2024-09-27,AVGO US Equity,,41.643,40.2906
2024-09-30,AVGO US Equity,,41.0943,39.8293
2024-10-01,AVGO US Equity,,42.2218,40.5975
2024-10-02,AVGO US Equity,,42.1161,40.6244
2024-10-03,AVGO US Equity,,42.5827,40.9037
2024-10-04,AVGO US Equity,,41.1945,40.3284
2024-10-07,AVGO US Equity,,42.0947,40.334
2024-10-08,AVGO US Equity,,42.2678,40.6525
2024-10-09,AVGO US Equity,,41.7512,40.5773
2024-10-10,AVGO US Equity,,41.9999,40.7757
2024-10-11,AVGO US Equity,,41.971,40.3759
2024-10-14,AVGO US Equity,,40.7672,39.6917
2024-10-15,AVGO US Equity,,42.0932,40.5368
2024-10-16,AVGO US Equity,,42.308,40.3962
2024-10-17,AVGO US Equity,,42.9259,41.5659
2024-10-18,AVGO US Equity,,42.5028,41.1529
2024-10-21,AVGO US Equity,,42.2589,41.0491
2024-10-22,AVGO US Equity,,42.6693,41.0095
2024-10-23,AVGO US Equity,,43.0855,41.4985
2024-10-24,AVGO US Equity,,43.436,41.9039
2024-10-25,AVGO US Equity,,43.6436,41.9744
2024-10-28,AVGO US Equity,,42.9443,41.4599
2024-10-29,AVGO US Equity,,43.5422,41.6949
2024-10-30,AVGO US Equity,,43.8058,42.1729
2024-10-31,AVGO US Equity,,45.1011,43.3999
2024-11-01,AVGO US Equity,,44.6019,42.9329
2024-11-04,AVGO US Equity,,44.2825,42.6612
2024-11-05,AVGO US Equity,,43.4924,42.0222
2024-11-06,AVGO US Equity,,41.3948,40.5016
2024-11-07,AVGO US Equity,,40.1945,39.5712
2024-11-08,AVGO US Equity,,40.055,39.341
2024-11-11,AVGO US Equity,,40.6867,39.7614
2024-11-12,AVGO US Equity,,41.0309,40.1777
2024-11-13,AVGO US Equity,,41.3436,40.3408
2024-11-14,AVGO US Equity,,41.4473,40.4925
2024-11-15,AVGO US Equity,,42.9121,41.087
2024-11-18,AVGO US Equity,,42.1666,40.5228
2024-11-19,AVGO US Equity,,42.5116,40.8085
2024-11-20,AVGO US Equity,,44.0489,41.8246
2024-11-21,AVGO US Equity,,42.8465,41.1516
2024-11-22,AVGO US Equity,,42.0492,40.6348
2024-11-25,AVGO US Equity,,42.0095,40.1539
2024-11-26,AVGO US Equity,,41.5142,39.7694
2024-11-27,AVGO US Equity,,42.2694,40.2169
2024-11-29,AVGO US Equity,,41.201,40.802
2024-12-02,AVGO US Equity,,41.189,39.6737
2024-12-03,AVGO US Equity,,41.3393,39.5544
2024-12-04,AVGO US Equity,,41.9085,39.7557
2024-12-05,AVGO US Equity,,42.5459,40.356
2024-12-06,AVGO US Equity,,42.5705,40.4126
2024-12-09,AVGO US Equity,,42.755,40.3102
2024-12-10,AVGO US Equity,,43.4099,40.6968
2024-12-11,AVGO US Equity,,43.8638,41.029
2024-12-12,AVGO US Equity,,44.6011,41.4425
2024-12-13,AVGO US Equity,,44.0745,41.7897
2024-12-16,AVGO US Equity,,47.5831,44.5208
2024-12-17,AVGO US Equity,,47.412,44.2276
2024-12-18,AVGO US Equity,,47.3823,44.0752
2024-12-19,AVGO US Equity,,47.7132,44.2963
2024-12-20,AVGO US Equity,,47.9304,44.8689
2024-12-23,AVGO US Equity,,46.7753,44.3142
2024-12-24,AVGO US Equity,,46.0512,43.6836
2024-12-26,AVGO US Equity,,46.6757,44.282
2024-12-27,AVGO US Equity,,46.8783,44.598
2024-12-30,AVGO US Equity,,45.0378,43.231
2024-12-31,AVGO US Equity,,44.874,42.8169
2025-01-02,AVGO US Equity,,45.8272,43.6279
2025-01-03,AVGO US Equity,,44.7918,43.0343
2025-01-06,AVGO US Equity,,45.5175,43.364
2025-01-07,AVGO US Equity,,45.2221,42.9344
2025-01-08,AVGO US Equity,,44.3239,42.1428
2025-01-10,AVGO US Equity,,44.6513,42.7467
2025-01-13,AVGO US Equity,,44.749,42.8212
2025-01-14,AVGO US Equity,,44.4721,42.6549
2025-01-15,AVGO US Equity,,42.6156,41.1016
2025-01-16,AVGO US Equity,,42.4231,41.2434
